,job_name,company,country,location,min_salary,max_salary,description,posted_date,work_type,tags,source
58,Staff Data Scientist,Ripple,UK,"London, UK",75392.57,75392.57,"At Ripple, we’re building a world where value moves like information does today. It’s big, it’s bold, and we’re already doing it. Through our crypto solutions for financial institutions, businesses, governments and developers, we are improving the global financial system and creating greater economic fairness and opportunity for more people, in more places around the world. And we get to do the best work of our career and grow our skills surrounded by colleagues who have our backs. If you’re re…",2026-08-29T15:29:26Z,unknown,it-jobs,adzuna
59,Data Scientist,McCabe & Barton,UK,"London, UK",52381.27,52381.27,"Data Scientist Data Scientist London | Hybrid McCabe & Barton is supporting the growth of a newly established Analytics & Advisory function within a global insurance organisation. This is an exciting opportunity for a commercially minded Data Scientist to work with real-world insurance, market and client data, helping drive insight-led decision making across pricing, portfolio analytics, client segmentation and operational performance. Key experience sought: • Strong Python or R capability • SQ…",2026-05-21T15:51:52Z,hybrid,it-jobs,adzuna
60,Lead Data Scientist - AI,Hackajob Ltd,UK,"Broadfield, Crawley",75000.0,75000.0,"hackajob is partnering directly with Rentokil Initial to hire for this role. As part of our Group AI Team, we are scaling our internal capabilities to deliver cutting-edge, production-grade AI solutions across our global operations. We are establishing an ""Agentic Factory"" - a dedicated, high-velocity delivery team focused on designing, building, and deploying genAI & ML solutions, multi-agent workflows, and automation systems to solve complex business problems. The primary goals of the team in…",2026-07-29T11:08:52Z,unknown,it-jobs,adzuna
61,Data Scientist – Machine Learning,Ntt Data,UK,"London, UK",79473.76,79473.76,"This Data Scientist role at NTT DATA UK involves developing and deploying machine learning models for predictive analytics, classification, and optimisation. The position requires 3-5 years of experience in data science, machine learning, or advanced analytics, with strong Python and SQL skills. Responsibilities include feature engineering, model training, validation, and deployment support, as well as collaborating with data engineers and architects. Candidates should have hands-on experience …",2026-09-01T01:36:50Z,unknown,it-jobs,adzuna
62,Lead Data Scientist - Liquidity,Wise,UK,"London, UK",118828.91,118828.91,"Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create an entirely new network for the worlds money. For everyone, everywhere. Job Description We are se…",2026-08-12T15:39:04Z,unknown,it-jobs,adzuna
63,Senior Data Scientist,Anson McCade,UK,"London, UK",93425.14,93425.14,"£65,000 GBP Onsite WORKING Location: Central London, Greater London - United Kingdom Type: Permanent An exciting opportunity has arisen for an experienced Senior Data Scientist to work at the forefront of artificial intelligence and machine learning, delivering high-impact digital solutions that contribute to the safety and security of the UK. This role sits within a specialist AI and data science team supporting a range of government and national security clients. The team delivers work across…",2026-08-31T13:18:28Z,onsite,it-jobs,adzuna
64,Senior Data Scientist AI Engineer,Hackajob Ltd,UK,"Charing Cross, Central London",100000.0,100000.0,"hackajob is partnering directly with Simply Business to hire for this role. Who Are We? We insure small businesses and enable big dreams - not just for our customers, but for our people and communities too. With over 1,000,000 active insurance policies, we protect builders, bakers, landlords and more than 1,200 other trades. We're a technology company as well as one that sells insurance. That means we build, we fail, we learn and we improve. Through our global social impact strategy, called 'Th…",2026-07-31T11:12:52Z,unknown,it-jobs,adzuna
65,Senior Data Scientist,Harnham - Data & Analytics Recruitment,UK,"Bexhill-On-Sea, East Sussex",60000.0,75000.0,"Senior Data Scientist £60,000 - £75,000 London, Leicester or Bexhill (1 day a week in office) This is an opportunity to join a highly regarded data science function where innovation sits at the centre of decision making. Working within a specialist pricing team, you will have the freedom to explore new data sources, develop cutting-edge machine learning models, and shape how customer risk is assessed across a large-scale digital business. If you enjoy solving complex problems and building impac…",2026-08-25T13:44:16Z,unknown,it-jobs,adzuna
66,Senior Data Scientist,Harnham - Data & Analytics Recruitment,UK,"London, UK",65000.0,75000.0,"Senior Data Scientist London (Hybrid - 1 Day Per Week) £60,000-£75,000  £5,000 Car Allowance  10% Bonus  Outstanding Benefits THE COMPANY We're exclusively partnering with one of the UK's leading digital insurance businesses to hire two Senior Data Scientists into its highly regarded Alternative Pricing Product (APP) team. With over four million customers and significant investment in Data Science, Machine Learning and digital transformation, the business has built one of the strongest pricing …",2026-08-25T13:44:38Z,hybrid,it-jobs,adzuna
67,Senior Data Scientist,Harnham - Data & Analytics Recruitment,UK,"Leicester, Leicestershire",65000.0,75000.0,"Senior Data Scientist Leicester (Hybrid - 1 Day Per Week) £60,000-£75,000  £5,000 Car Allowance  10% Bonus  Outstanding Benefits THE COMPANY We're exclusively partnering with one of the UK's leading digital insurance businesses to hire two Senior Data Scientists into its highly regarded Alternative Pricing Product (APP) team. With over four million customers and significant investment in Data Science, Machine Learning and digital transformation, the business has built one of the strongest prici…",2026-08-25T13:44:38Z,hybrid,it-jobs,adzuna
68,Data Science - Head of Data Science,Whitbread,UK,"Woodside Estate, Dunstable",67453.65,67453.65,"We’re transforming how data powers decisions across Whitbread — from optimising hotel operations to shaping long ‑ term commercial strategy. As our Head of Data Science, you’ll lead the vision, strategy and delivery of advanced analytics and machine learning, ensuring our teams and leaders use data to drive meaningful, measurable impact. Role: Head of Data Science Contract Type: Full time, Permanent Location: Dunstable (Hybrid, 3 days per week in office) Why You’ll Love It Here Family BUPA heal…",2026-08-29T03:09:46Z,hybrid,it-jobs,adzuna
